801,Iunius
802,Tuccia (or Luccia)
803,Fulvius
805,Valerius
806,Atilius
807,Valerius
808,Valerius
809,Apustius
810,Claudius
811,Scantinius
812,Aemilius
813,Atilius
814,Furius
815,Cornelius
816,Sulpicius
817,Cornelius
818,Terentius
819,Cornelius
820,Minucius
822,Mucius
823,Lutatius
824,Veturius
825,Metilius
826,Aemilius
827,Livius
828,Furius
830,Baebius
831,Furius
832,Cornelius
833,Sempronius
835,Atilius
836,Manlius
837,Claudius
838,Fulvius
839,Lucretius
840,Licinius
841,Terentius
842,Antistius
843,Pomponius
844,Dasius
845,Servilius
846,Annius
847,Acilius
848,Herennius
849,Papirius
851,Cornelius
852,Servilius
853,Pomponius
854,Aemilius
855,Cornelius
856,Otacilius
857,Pomponius
858,Claudius
859,Metilius
860,Sempronius
861,Centenius
862,Cincius
864,Pupius
865,Quinctius
866,Sempronius
869,Laetorius
870,Aurelius
871,Claudius
872,Baebius
873,Minucius
874,Scribonius
875,Atilius
876,Furius
877,Cornelius
878,Cornelius
879,Fabius
880,Octavius
881,Publicius
882,Sempronius
883,Fabius
884,Aurelius
885,Iunius
886,Statilius
887,Atilius
888,Atilius
889,Aelius
890,Scantinius
891,Caecilius
892,Cantilius
893,Floronia
894,Opimia
895,Oppius
897,Antistius
898,Apustius
899,Maecilius
900,Atilius
901,Valerius
902,Valerius
903,Cornelius
904,Fulvius
905,Caecilius
906,Pomponius
907,Porcius
908,Claudius
909,Livius
910,Naevius
912,Atilius
913,Fundanius
914,Villius
915,Statorius
916,Quinctius
917,Pinarius
918,Pomponius
919,Servilius
921,Papirius
923,Cornelius
924,Fulvius
925,Iunius
926,Licinius
927,Carvilius
928,Carvilius
929,Servilius
930,Valerius
931,Servilius
932,Iunius
934,Accaus
935,Atinius
936,Sulpicius
938,Cornelius
939,Sulpicius
940,Memmius
941,Aquillius
942,Sempronius
943,Marcius
944,Fonteius
945,Fulvius
947,Popillius
948,Porcius
949,Veturius
950,Villius
952,Livius
953,Servilius
957,Cincius
958,Manlius
959,Manlius
960,Licinius
961,Catius
962,Arrenius
963,Arrenius
964,Atilius
965,Lucretius
966,Calpurnius
967,Furius
968,Acilius
969,Genucius
970,Poetelius
971,Popillius
972,Aquillius
973,Ogulnius
974,Quinctius
975,Marcius
976,Sempronius
977,Quinctius
980,Cornelius
981,Aemilius
982,Mamilius
983,Aurunculeius
984,Hostilius
985,Cornelius
986,Cornelius
987,Sulpicius
988,Publicius
989,Flaminius
990,Decimius
991,Sempronius
992,Laelius
993,Valerius
994,Claudius
995,Iulius
996,Caecilius
997,Claudius
998,Manlius
999,Quinctius
1000,Antistius
1001,Raecius
1002,Licinius
1003,Arrenius
1004,Aulius
1006,Aelius
1007,Hostilius
1008,Hostilius
1009,Cornelius
1010,Pomponius
1011,Mamilius
1013,Aurunculeius
1014,Claudius
1015,Verginius
1016,Cornelius
1017,Lucretius
1018,Claudius
1019,Claudius
1020,Lucretius
1021,Tremellius
1022,Valerius
1023,Cornelius
1024,Aemilius
1025,Iunius
1026,Pleminius
1027,Matienus
1028,Octavius
1029,Sergius
1031,Veturius
1032,Claudius
1033,Marcius
1034,Villius
1035,Baebius
1036,Cincius
1037,Licinius
1038,Silius
1039,Silius
1041,Quinctilius
1042,Fabius
1043,Sextius
1045,Cosconius
1046,Helvius
1047,Maevius
1049,Sergius
1050,Fabius
1051,Fulvius
1052,Baebius
1053,Fabius
1054,Aurelius
1055,Fulvius
1056,Licinius
1057,Aelius
1058,Laetorius
1060,Sulpicius
1062,Minucius
1063,Acilius
1064,Minucius
1065,Cornelius
1067,Aemilius
1069,Ampius
1070,Servilius
1071,Hostilius
1072,Fulvius
1073,Sergius
1074,Aelius
1075,Terentius
1076,Baebius
1077,Cornelius
1079,Claudius
1080,Caecilius
1081,Furius
1082,Titinius
1084,Porcius
1085,Cornelius
1086,Stertinius
1088,Apustius
1090,Cornelius
1091,Cornelius
1092,Sempronius
1093,Helvius
1094,Curius
1095,Claudius
1096,Calpurnius
1097,Fabius
1099,Atilius
1100,Manlius
1101,Minucius
1102,Sergius
1103,Manlius
1104,Fulvius
1105,Oppius
1106,Iuventius
1107,Ligurius
1109,Fulvius
1110,Domitius
1111,Scribonius
1113,Atinius
1114,Licinius
1115,Marcius
1116,Aurelius
1117,Fabius
1118,Claudius
1119,Claudius
1123,Iunius
1124,Sempronius
1125,Claudius
1127,Fabricius
1128,Manlius
1129,Publicius
1130,Fundanius
1131,Iunius
1132,Iunius
1133,Valerius
1134,Aemilius
1135,Terentius
1137,Cornelius
1138,Digitius
1139,Iuventius
1140,Atilius
1141,Scribonius
1143,Postumius
1145,Atinius
1146,Sempronius
1147,-
1148,Salonius
1149,Iunius
1151,Manlius
1152,Aelius
1154,Porcius
1157,Sempronius
1158,Minucius
1160,Genucius
1161,Marcius
1162,Marcius
1163,Baebius
1164,Fulvius
1165,Salonius
1166,Tuccius
1167,Titinius
1168,Titinius
1169,Cornelius
1170,Postumius
1171,Sempronius
1172,Postumius
1173,Sulpicius
1174,Orfidienus
1175,Aemilius
1176,Atinius
1177,Aurunculeius
1178,Fulvius
1179,Furius
1180,Aemilius
1181,Antonius
1182,Sempronius
1183,Terentius
1184,Claudius
1185,Aemilius
1186,Aemilius
1187,Atilius
1188,Fabius
1190,Plautius
