2001,4915
2010,4279
2010,4280
2011,1689
2011,1696
2012,1883
2014,3476
2018,3366
2020,1714
2023,1565
2023,3996
2026,3990
2026,3991
2027,4036
2027,4047
2031,3018
2032,1749
2032,4711
2036,1873
2038,4713
2040,1787
2042,1704
2044,1825
2044,3993
2050,1715
2056,4920
2062,1807
2062,4052
2064,1792
2071,3780
2071,4759
2072,4078
2072,4093
2074,4715
2075,1781
2077,1705
2078,1701
2082,3780
2082,4759
2085,1930
2088,4514
2100,4407
2104,4299
2107,4908
2110,1928
2119,1650
2119,4032
2120,885
2140,1807
2140,4052
2150,1701
2151,1655
2152,3654
2157,3372
2163,3990
2163,3991
2168,1795
2168,3967
2169,3234
2170,4035
2170,4922
2175,1701
2176,1792
2182,4514
2191,1692
2198,2205
2205,1833
2216,4078
2216,4093
2219,1807
2219,4052
2226,4895
2234,1790
2235,1835
2235,2011
2235,4059
2241,1806
2241,3949
2247,1787
2253,1976
2253,3908
2254,1976
2254,3908
2261,1898
2262,1645
2262,3929
2264,1763
2276,1885
2284,4158
2290,4768
2291,4064
2293,3645
2294,4717
2296,1854
2300,1746
2300,3929
2301,1930
2303,1764
2308,3587
2308,3744
2308,4119
2308,4351
2312,4116
2313,2022
2316,1718
2321,4112
2328,1981
2328,4267
2329,4303
2331,4141
2333,3972
2336,4114
2338,2064
2340,1523
2340,3190
2340,3915
2341,1993
2341,4242
2347,1836
2347,4030
2348,1919
2350,1993
2350,4242
2356,4768
2358,4929
2366,1896
2370,3885
2370,3886
2372,1981
2372,4267
2374,2044
2375,1812
2379,4142
2381,3926
2381,4720
2392,2077
2392,3878
2394,2290
2396,2021
2396,4077
2397,1851
2398,1851
2399,2313
2403,2010
2407,1837
2416,2196
2416,2197
2417,4044
2426,2042
2430,1886
2433,1814
2435,2010
2438,2056
2439,2020
2439,3968
2443,1876
2443,4295
2445,4131
2445,4132
2450,4016
2456,1980
2457,4933
2458,2050
2459,1973
2459,3870
2463,1966
2466,4911
2466,4945
2467,2031
2477,4016
2478,3866
2478,3867
2480,2150
2488,1992
2488,4914
2489,2023
2489,4269
2495,3526
2497,2077
2497,3878
2501,4393
2515,2176
2518,3080
2518,4939
2523,2077
2523,3878
2524,3129
2534,2303
2536,3971
2536,4283
2542,2376
2543,2274
2543,4767
2550,4772
2553,4290
2554,1902
2559,2044
2560,3899
2563,2072
2563,3940
2564,2117
2564,3933
2567,1764
2568,4131
2568,4132
2570,4025
2571,2248
2572,2082
2573,2181
2575,2050
2576,3857
2581,2085
2593,3126
2597,2104
2597,3884
2608,1977
2609,2178
2617,3857
2629,3403
2632,2216
2632,3966
2633,2075
2635,4136
2639,3037
2639,4251
2640,2162
2659,4113
2661,1974
2661,4359
2663,1871
2663,4359
2664,2196
2664,2197
2674,1971
2676,4345
2689,2663
2689,3934
2699,2264
2699,4012
2711,3552
2717,3180
2719,3519
2725,2250
2725,4923
2729,2296
2729,4075
2739,2272
2739,3890
2742,2575
2747,1966
2754,2241
2754,4260
2758,2107
2758,4191
2762,2226
2768,2358
2773,2087
2777,2292
2781,2356
2802,1822
2802,4191
2803,2370
2803,4249
2808,4949
2819,4777
2821,2401
2823,2305
2834,2981
2834,4364
2852,2562
2859,3896
2860,2328
2860,4762
2861,2093
2867,2062
2869,4951
2882,4442
2895,2350
2896,2261
2896,3920
2898,4290
2910,2909
2914,2107
2927,3037
2927,4251
2930,2581
2931,2038
2931,2341
2931,3924
2959,4809
2965,2018
2970,1632
2971,2316
2973,1266
3018,1617
3035,2583
3045,1701
3050,2965
3051,1819
3098,1363
3126,1639
3127,1744
3129,1744
3133,1285
3135,1667
3144,4160
3154,2318
3164,4779
3167,1599
3168,1377
3169,4780
3175,1589
3176,3179
3177,4779
3190,1523
3190,3464
3190,3915
3200,1327
3201,1265
3225,4900
3226,1590
3238,1590
3239,1084
3258,4905
3268,2836
3271,4273
3271,4274
3281,4439
3286,3385
3304,2325
3304,4010
3329,3328
3352,689
3359,1062
3359,1064
3363,1474
3364,1384
3366,952
3369,907
3369,3944
3372,1558
3385,1675
3391,1703
3402,2042
3405,1356
3421,2949
3430,2062
3447,3179
3469,5162
3478,3391
3491,1245
3492,1633
3495,2435
3496,2359
3517,1779
3517,3519
3519,4958
3520,1662
3520,4023
3524,993
3538,4819
3543,4736
3552,4887
3553,1589
3573,3788
3602,1244
3603,1573
3608,2973
3608,4054
3615,2536
3638,1084
3650,967
3671,2088
3671,3984
3693,781
3693,4241
3694,1248
3704,2466
3769,2235
3770,1322
3775,4016
3776,1781
3780,1784
3781,2572
3785,2028
3790,1563
3811,3814
3825,1636
3865,1624
3866,1805
3868,1780
3868,3999
3869,1882
3869,1993
3869,4761
3881,1998
3888,4016
3891,2669
3903,2392
3903,3893
3904,2392
3904,3893
3905,2321
3911,2396
3911,3909
3913,2341
3913,3901
3917,1796
3917,3949
3918,1759
3918,3947
3921,2062
3922,2219
3922,3893
3923,1548
3930,2117
3930,3933
3935,2262
3935,3908
3938,2196
3938,2197
3950,2571
3950,4192
3951,2103
3954,2074
3956,3264
3957,3264
3959,4963
3965,3978
3965,4552
3970,2264
3970,4012
3982,3271
3987,2515
3987,3928
3989,2515
3989,3928
3998,1324
4000,1780
4000,3999
4001,1993
4001,4242
4002,4003
4019,2100
4021,1519
4025,1784
4028,1836
4028,4030
4037,1173
4038,1468
4039,1461
4045,2068
4046,1533
4048,1354
4066,4067
4067,4068
4067,5161
4073,4967
4080,1903
4080,3958
4081,4082
4082,4026
4082,4027
4084,1811
4093,4026
4093,4027
4094,1786
4094,4820
4101,1454
4103,3947
4103,4969
4104,1786
4104,4820
4116,5297
4118,5297
4137,1730
4139,4140
4141,4270
4142,1594
4145,4144
4152,4273
4155,3505
4159,4158
4160,4161
4162,4163
4169,1525
4169,3864
4171,1547
4176,2443
4176,3893
4177,4949
4181,2663
4181,3934
4186,2044
4187,2392
4187,4722
4194,2571
4194,4192
4195,2699
4196,2234
4196,4306
4198,2026
4200,4199
4208,4209
4211,4212
4217,866
4218,814
4222,792
4223,792
4225,1041
4234,762
4237,2553
4237,4742
4238,2553
4238,4742
4239,2553
4239,4742
4256,2458
4256,3963
4261,2241
4261,3883
4265,3939
4265,4784
4268,1598
4268,3863
4270,1500
4270,3996
4281,1223
4283,1888
4294,2518
4297,2808
4297,4174
4298,4507
4311,1753
4314,4313
4314,4972
4315,2867
4317,2971
4321,591
4322,2554
4324,3935
4328,2379
4330,2542
4332,4330
4332,4331
4333,2515
4333,4069
4335,4333
4335,4334
4336,2168
4336,3927
4339,2554
4346,3758
4347,549
4348,2010
4349,4747
4349,4748
4355,2758
4355,4766
4356,2758
4356,4248
4358,2598
4358,4357
4363,3258
4372,4832
4399,4797
4400,4548
4400,4752
4403,3169
4405,4406
4440,4439
4461,2088
4461,3984
4477,3263
4498,4439
4507,798
4507,4298
4525,2080
4611,499
4613,5025
4614,287
4635,792
4665,4993
4682,4681
4684,2664
4686,1757
4692,4691
4696,4695
4698,4697
4702,4701
4706,1180
4707,1471
4709,785
4712,2038
4712,3924
4714,2074
4716,2119
4716,3937
4718,2318
4721,2392
4721,4722
4723,2570
4726,2895
4726,4729
4727,2895
4727,4729
4734,2931
4734,4735
4738,4256
4738,4791
4739,4165
4739,4738
4741,4175
4741,4195
4745,4744
4753,4754
4755,826
4757,1415
4760,1753
4763,2082
4763,3906
4769,2338
4770,2543
4771,2543
4778,2821
4778,4341
4785,3950
4785,4179
4787,1403
4789,3914
4789,4194
4793,4336
4794,4336
4798,4405
4802,662
4809,1117
4811,2379
4812,2521
4813,2321
4818,925
4819,1566
4821,1980
4828,2808
4828,4174
4840,4255
4840,4315
4844,4819
4849,4747
4849,4748
4857,2598
4857,4357
4860,4769
4861,4769
4864,3906
4864,4863
4866,1415
4872,766
4873,807
4874,681
4875,4877
4876,1321
4878,1384
4879,4880
4880,681
4881,1397
4885,1442
4886,1466
4887,1475
4888,1495
4889,926
4890,1525
4890,3864
4891,153
4895,1621
4896,1639
4897,4898
4903,4276
4904,1821
4905,1829
4906,1877
4908,1888
4910,1788
4912,1947
4916,2004
4917,1696
4921,2151
4921,4197
4924,2280
4932,2433
4932,3973
4933,3207
4936,138
4937,2478
4941,2661
4942,2711
4943,2250
4943,4923
4952,5032
4956,3385
4957,343
4958,1266
4959,366
4961,3824
4965,401
4971,2433
4971,3973
4973,4313
4973,4972
4974,4313
4974,4972
4975,4317
4975,4318
4980,246
4985,497
4988,3
4992,624
4993,659
4994,682
4995,684
5002,659
5005,949
5007,1525
5007,3864
5008,1888
5009,4954
5010,3950
5010,4179
5011,4317
5011,4318
5027,593
5029,142
5029,5019
5032,13
5034,1781
5037,1502
5160,2392
5160,4722
5168,2836
5184,4545
5184,5292
5198,5197
5247,5246
5311,4453
5398,5400
5401,5400
5443,2573
5464,2128
5503,5683
5521,2512
5528,5527
5545,4964
5569,4139
5682,5476
