1041,QUIN1041 P. Quinctilius (12) P. f. Varus,Quinctilius,Varus
1042,FABI1042 M. Fabius (54) Buteo,Fabius,Buteo
1043,SEXT1043 M. Sextius (35) Qui. Ser. Sabinus,Sextius,Sabinus
1051,FULV1051 Q. Fulvius (69) Gillo,Fulvius,Gillo
1052,BAEB1052 L. Baebius (14 25) Dives,Baebius,Dives
1053,FABI1053 Q. Fabius (104) Q. f. Q. n. Maximus,Fabius,Maximus
1054,AURE1054 C. Aurelius (95) C. f. C. n. Cotta,Aurelius,Cotta
1055,FULV1055 Q. Fulvius (25 cf. 69) (Gillo),Fulvius,(Gillo)
1056,LICI1056 L. Licinius (101) Lucullus,Licinius,Lucullus
1057,AELI1057 P. Aelius (152) Tubero,Aelius,Tubero
1060,SULP1060 C. Sulpicius (49) Galba,Sulpicius,Galba
1062,MINU1062 Q. Minucius (22 55) C. f. C. n. Rufus,Minucius,Rufus
1063,ACIL1063 M'. Acilius (35) C. f. L. n. Glabrio,Acilius,Glabrio
1064,MINU1064 Q. Minucius (65) Q. f. L. n. Thermus,Minucius,Thermus
1065,CORN1065 C. Cornelius (88) L. f. M. n. Cethegus,Cornelius,Cethegus
1067,AEMI1067 M. Aemilius (68) M. f. M. n. Lepidus,Aemilius,Lepidus
1071,HOST1071 L. Hostilius (12) Cato,Hostilius,Cato
1072,FULV1072 M. Fulvius (56) Flaccus,Fulvius,Flaccus
1073,SERG1073 C. Sergius (36) Plautus,Sergius,Plautus
1074,AELI1074 Sex. Aelius (105) Q. f. P. n. Paetus Catus,Aelius,Paetus
1075,TERE1075 L. Terentius (58) Massiliota,Terentius,Massiliota
1077,CORN1077 P. Cornelius (350) Cn. f. L. n. Scipio Nasica,Cornelius,Scipio
1079,CLAU1079 C. Claudius (105) Centho,Claudius,Centho
1081,FURI1081 M. Furius (56) Crassipes,Furius,Crassipes
1084,PORC1084 P. Porcius (19) Pap. Laeca,Porcius,Laeca
1085,CORN1085 Cn. Cornelius (74) Blasio,Cornelius,Blasio
1088,APUS1088 L. Apustius (2  5) (Fullo),Apustius,(Fullo)
1090,CORN1090 Cn. Cornelius (346) Cn. f. L. n. Scipio Hispallus,Cornelius,Scipio
1091,CORN1091 L. Cornelius (270) L. f. Merula,Cornelius,Merula
1092,SEMP1092 C. Sempronius (90) Tuditanus,Sempronius,Tuditanus
1095,CLAU1095 Ap. Claudius (245) Nero,Claudius,Nero
1097,FABI1097 Q. Fabius (31 57) (Buteo),Fabius,(Buteo)
1100,MANL1100 L. Manlius (93) Vulso,Manlius,Vulso
1101,MINU1101 M. Minucius (53) Rufus,Minucius,Rufus
1102,SERG1102 M. Sergius (40) Silus,Sergius,Silus
1103,MANL1103 Cn. Manlius (91) Cn. f. L. n. Vulso,Manlius,Vulso
1105,OPPI1105 L. Oppius (32) Salinator,Oppius,Salinator
1106,IUVE1106 T. Iuventius (9) (Thalna),Iuventius,(Thalna)
1109,FULV1109 M. Fulvius (91) M. f. Ser. n. Nobilior,Fulvius,Nobilior
1110,DOMI1110 Cn. Domitius (18) L. f. L. n. Ahenobarbus,Domitius,Ahenobarbus
1111,SCRI1111 C. Scribonius (8) Curio,Scribonius,Curio
1113,ATIN1113 C. Atinius (8) Hor. Labeo,Atinius,Labeo
1114,LICI1114 C. Licinius (99) Lucullus,Licinius,Lucullus
1115,MARC1115 Q. Marcius (87) Ralla,Marcius,Ralla
1117,FABI1117 Q. Fabius (91) Q. f. Q. n. Labeo,Fabius,Labeo
1118,CLAU1118 Ap. Claudius (294) Ap. f. P. n. Pulcher,Claudius,Pulcher
1123,IUNI1123 M. Iunius (168) Silanus,Iunius,Silanus
1124,SEMP1124 T. (or Ti.) Sempronius (60) Gracchus,Sempronius,Gracchus
1125,CLAU1125 C. Claudius (300) Ap. f. P. n. Pulcher,Claudius,Pulcher
1127,FABR1127 C. Fabricius (10) Luscinus,Fabricius,Luscinus
1128,MANL1128 P. Manlius (31 cf. Manilius 2) (Vulso),Manlius,(Vulso)
1129,PUBL1129 C. Publicius (15) Bibulus,Publicius,Bibulus
1131,IUNI1131 M. Iunius (48) M. f. L. n. Brutus,Iunius,Brutus
1132,IUNI1132 P. Iunius (54) Brutus,Iunius,Brutus
1133,VALE1133 L. Valerius (350) C. f. Tappo,Valerius,Tappo
1134,AEMI1134 L. Aemilius (114) L. f. M. n. Paullus Macedonicus,Aemilius,Paullus
1135,TERE1135 Q. Terentius (43) Culleo,Terentius,Culleo
1137,CORN1137 Cn. Cornelius (265) Merenda,Cornelius,Merenda
1139,IUVE1139 T. Iuventius (32) Thalna,Iuventius,Thalna
1140,ATIL1140 A. Atilius (60) C. f. C. n. Serranus,Atilius,Serranus
1141,SCRI1141 L. Scribonius (17) Libo,Scribonius,Libo
1143,POST1143 L. Postumius (65) Tympanus,Postumius,Tympanus
1149,IUNI1149 D. Iunius (45) Brutus,Iunius,Brutus
1151,MANL1151 A. Manlius (90) Cn. f. L. n. Vulso,Manlius,Vulso
1152,AELI1152 Q. Aelius (153) Tubero,Aelius,Tubero
1154,PORC1154 L. Porcius (23) L. f. M. n. Pap. Licinus,Porcius,Licinus
1157,SEMP1157 M. Sempronius (95) M. f. C. n. Tuditanus,Sempronius,Tuditanus
1163,BAEB1163 M. Baebius (44 cf. 1 16) Q. f. Cn. n. Tamphilus,Baebius,Tamphilus
1164,FULV1164 M. Fulvius (44) Centumalus,Fulvius,Centumalus
1165,SALO1165 Q. Salonius (not in RE) Sarra,Salonius,Sarra
1168,TITI1168 M. Titinius (20 cf. 12 13) Curvus,Titinius,Curvus
1169,CORN1169 A. Cornelius (258) Mammula,Cornelius,Mammula
1170,POST1170 Sp. Postumius (44) L. f. A. n. Albinus,Postumius,Albinus
1171,SEMP1171 P. Sempronius (31) Blaesus,Sempronius,Blaesus
1172,POST1172 A. Postumius (46) A. f. A. n. Albinus (Luscus),Postumius,Albinus
1173,SULP1173 C. Sulpicius (66) C. f. C. n. Galus,Sulpicius,Galus
1175,AEMI1175 L. Aemilius (127) Regillus,Aemilius,Regillus
1176,ATIN1176 C. Atinius (9) Hor. Labeo,Atinius,Labeo
1179,FURI1179 C. Furius (31) Aculeo,Furius,Aculeo
1180,AEMI1180 M. Aemilius (69) Lepidus,Aemilius,Lepidus
1182,SEMP1182 Ti. Sempronius (53) P. f. Ti. n. Gracchus,Sempronius,Gracchus
1183,TERE1183 A. Terentius (80) Varro,Terentius,Varro
1184,CLAU1184 M. Claudius (204) Lepidus,Claudius,Lepidus
1185,AEMI1185 M. Aemilius (129) (Regillus),Aemilius,(Regillus)
1186,AEMI1186 L. Aemilius (138) Scaurus,Aemilius,Scaurus
1187,ATIL1187 M. Atilius (68) Serranus,Atilius,Serranus
1188,FABI1188 Q. Fabius (127) Q. f. Pictor,Fabius,Pictor
1190,PLAU1190 L. Plautius (19) Hypsaeus,Plautius,Hypsaeus
1191,CLAU1191 P. Claudius (305) Ap. f. P. n. Pulcher,Claudius,Pulcher
1192,SULP1192 Ser. Sulpicius (57) Galba,Sulpicius,Galba
1194,FULV1194 Q. Fulvius (60) Cn. f. M. n. Flaccus,Fulvius,Flaccus
1195,SEMP1195 P. Sempronius (49) Gracchus,Sempronius,Gracchus
1196,SEMP1196 C. Sempronius (81) Rutilus,Sempronius,Rutilus
1197,CORN1197 Cn. Cornelius (268) Merula,Cornelius,Merula
1198,AURE1198 M. Aurelius (104) Cotta,Aurelius,Cotta
1200,VALE1200 C. Valerius (208) M. f. P. n. Laevinus,Valerius,Laevinus
1201,VALE1201 M. Valerius (252) M. f. M'. n. Messalla,Valerius,Messalla
1204,MANL1204 L. Manlius (47) Acidinus Fulvianus,Manlius,Acidinus
1205,MARC1205 Q. Marcius (79) L. f. Q. n. Philippus,Marcius,Philippus
1207,VALE1207 C. Valerius (349) Tappo,Valerius,Tappo
1208,FABI1208 Q. Fabius (32 58) (Buteo),Fabius,(Buteo)
1209,FABI1209 Q. Fabius (105) Maximus,Fabius,Maximus
1212,CORN1212 P. Cornelius (95) L. f. P. n. Cethegus,Cornelius,Cethegus
1213,FURI1213 M. Furius (63) Luscus,Furius,Luscus
1214,SEMP1214 C. Sempronius (30) Blaesus,Sempronius,Blaesus
1219,PETI1219 Q. Petillius (11 cf. 4) C. f. Q. n. Spurinus,Petillius,Spurinus
1221,AURE1221 C. Aurelius (213) Scaurus,Aurelius,Scaurus
1222,CALP1222 C. Calpurnius (62) C. f. C. n. Piso,Calpurnius,Piso
1223,CORN1223 P. Cornelius (384) Sulla,Cornelius,Sulla
1224,LICI1224 M. Licinius (1? 108) Lucullus,Licinius,Lucullus
1226,QUIN1226 L. Quinctius (37) Crispinus,Quinctius,Crispinus
1227,AFRA1227 C. Afranius (15) Stellio,Afranius,Stellio
1228,ATIL1228 C. Atilius (63 cf. 60) Serranus,Atilius,Serranus
1229,CLAU1229 M. Claudius (223 224) M. f. M. n. Marcellus,Claudius,Marcellus
1231,POST1231 L. Postumius (62) Tempsanus,Postumius,Tempsanus
1232,VALE1232 M. Valerius (210) Laevinus,Valerius,Laevinus
1235,CLAU1235 Ti. Claudius (250) Nero,Claudius,Nero
1236,IUVE1236 L. Iuventius (29) Thalna,Iuventius,Thalna
1237,QUIN1237 T. Quinctilius (18) Varus,Quinctilius,Varus
1238,CORN1238 P. Cornelius (96) Cethegus,Cornelius,Cethegus
1239,DECI1239 C. Decimius (9) Flavus,Decimius,Flavus
1240,NAEV1240 Q. Naevius (4 16) Matho,Naevius,Matho
1241,SEMP1241 P. Sempronius (65) Longus,Sempronius,Longus
1242,FULV1242 Q. Fulvius (61) Q. f. M. n. Flaccus,Fulvius,Flaccus
1245,MINU1245 C. Minucius (30) Augurinus,Minucius,Augurinus
1247,FULV1247 M. Fulvius (57) Flaccus,Fulvius,Flaccus
1248,FULV1248 Q. Fulvius (95) M. f. M. n. Nobilior,Fulvius,Nobilior
1249,CORN1249 P. Cornelius (375) Sisenna,Cornelius,Sisenna
1250,IULI1250 L. Iulius (27) (Caesar),Iulius,(Caesar)
1251,POST1251 Sp. Postumius (49) A. f. A. n. Albinus (Paullulus),Postumius,Albinus
1253,AEBU1253 T. Aebutius (10) Parrus,Aebutius,Parrus
1254,CAEC1254 L. Caecilius (49) Denter,Caecilius,Denter
1255,OGUL1255 M. Ogulnius (4) Gallus,Ogulnius,Gallus
1256,TERE1256 C. Terentius (51) Istra,Terentius,Istra
1259,MINU1259 L. Minucius (15 63) Thermus,Minucius,Thermus
1260,AURE1260 L. Aurelius (97) Cotta,Aurelius,Cotta
1263,FABI1263 Q. Fabius (58) Buteo,Fabius,Buteo
1264,PINA1264 M. Pinarius (4 21?) Rusca (or Posca),Pinarius,Rusca (or Posca)
1265,IULI1265 Sex. Iulius (148 149) Sex. f. L. n. Caesar,Iulius,Caesar
1270,ACIL1270 M'. Acilius (36) M'. f. C. n. Glabrio,Acilius,Glabrio
1271,PORC1271 L. Porcius (24) L. f. Pap. Licinus,Porcius,Licinus
1272,LUCR1272 C. Lucretius (23) Gallus,Lucretius,Gallus
1274,CORN1274 P. Cornelius (260) Mammula,Cornelius,Mammula
1275,HOST1275 A. Hostilius (16) L. f. A. n. Mancinus,Hostilius,Mancinus
1277,MINU1277 Ti. Minucius (43) Molliculus,Minucius,Molliculus
1278,POST1278 L. Postumius (41) A. f. A. n. Albinus,Postumius,Albinus
1279,VILL1279 L. Villius (5) Annalis,Villius,Annalis
1281,FULV1281 M. Fulvius (57 92) (Nobilior),Fulvius,(Nobilior)
1282,CORN1282 L. Cornelius (137) Dolabella,Cornelius,Dolabella
1283,POPI1283 M. Popillius (24) P. f. P. n. Laenas,Popillius,Laenas
1284,POPI1284 P. Popillius (26) Laenas,Popillius,Laenas
1285,CORN1285 P. Cornelius (331) P. f. P. n. Scipio,Cornelius,Scipio
1286,FULV1286 Q. Fulvius (29 cf. 95) M. f. Nobilior,Fulvius,Nobilior
1287,CLOE1287 P. Cloelius (9) Siculus,Cloelius,Siculus
1288,MUCI1288 P. Mucius (16) Q. f. P. n. Scaevola,Mucius,Scaevola
1289,MUCI1289 Q. Mucius (20) Q. f. P. n. Scaevola,Mucius,Scaevola
1290,CLAU1290 Ap. Claudius (103) Centho,Claudius,Centho
1291,SERV1291 Cn. Servilius (45) Cn. f. Cn. n. Caepio,Servilius,Caepio
1295,CLAU1295 Ti. Claudius (251) Nero,Claudius,Nero
1296,CLUV1296 C. Cluvius (14) Saxula,Cluvius,Saxula
1297,FONT1297 T. Fonteius (26) Capito,Fonteius,Capito
1301,AELI1301 C. Aelius (6 cf. Caelius 1) (or Caelius),Aelius,(or
1304,CASS1304 C. Cassius (55) C. f. C. n. Longinus,Cassius,Longinus
1305,LICI1305 M. Licinius (166) Strabo,Licinius,Strabo
1309,CORN1309 Cn. Cornelius (320 325) Scipio,Cornelius,Scipio
1311,QUIN1311 C. Quinctius (40) Flamininus,Quinctius,Flamininus
1312,AELI1312 Q. Aelius (104) P. f. Q. n. Paetus,Aelius,Paetus
1314,LICI1314 A. Licinius (129) Nerva,Licinius,Nerva
1315,PAPI1315 C. Papirius (76) Turdus,Papirius,Turdus
1318,CLAU1318 M. Claudius (225) M. f. M. n. Marcellus,Claudius,Marcellus
1319,AQUI1319 L. Aquillius (24) Gallus,Aquillius,Gallus
1320,CORN1320 M. Cornelius (348 cf. 35) Scipio Maluginensis,Cornelius,Scipio
1321,LICI1321 P. Licinius (60) C. f. P. n. Crassus,Licinius,Crassus
1322,PAPI1322 L. Papirius (62) Maso,Papirius,Maso
1323,FURI1323 L. Furius (77) Philus,Furius,Philus
1324,AELI1324 P. Aelius (84) P. f. P. n. Ligus,Aelius,Ligus
1325,BAEB1325 Q. Baebius (40) Sulca,Baebius,Sulca
1326,CORN1326 Ser. Cornelius (2 388) Sulla,Cornelius,Sulla
1327,LUTA1327 Cn. Lutatius (11) Cerco,Lutatius,Cerco
1328,POPI1328 C. Popillius (18) P. f. P. n. Laenas,Popillius,Laenas
1329,ATIL1329 M. Atilius (21 68) (Serranus),Atilius,(Serranus)
1331,CORN1331 L. Cornelius (325) Scipio,Cornelius,Scipio
1332,FURI1332 P. Furius (82) Philus,Furius,Philus
1334,CANU1334 L. Canuleius (6 12) (Dives),Canuleius,(Dives)
1336,SULP1336 C. Sulpicius (50) C. f. Galba,Sulpicius,Galba
1337,VETU1337 Ti. Veturius (23) Gracchus Sempronianus,Veturius,Gracchus
1338,SEMP1338 C. Sempronius (63) Ti. f. Ti. n. Longus,Sempronius,Longus
1341,FABI1341 N. Fabius (56) Buteo,Fabius,Buteo
1342,SERV1342 C. Servilius (9) (Geminus),Servilius,(Geminus)
1343,CORN1343 M. Cornelius (259) Mammula,Cornelius,Mammula
1344,CAEC1344 M. Caecilius (50) Denter,Caecilius,Denter
1346,APPU1346 L. Appuleius (28) Saturninus,Appuleius,Saturninus
1353,IUNI1353 M. Iunius (122) M. f. M. n. Pennus,Iunius,Pennus
1354,LICI1354 C. Licinius (51) C. f. P. n. Crassus,Licinius,Crassus
1358,MARC1358 Q. Marcius (100) Scilla,Marcius,Scilla
1359,MARC1359 M. Marcius (102) Sermo,Marcius,Sermo
1362,CORN1362 P. Cornelius (202) L. f. L. n. Lentulus,Cornelius,Lentulus
1363,CORN1363 Ser. Cornelius (208a) Lentulus,Cornelius,Lentulus
1366,DOMI1366 Cn. Domitius (19) Cn. f. L. n. Ahenobarbus,Domitius,Ahenobarbus
1367,CANI1367 C. Caninius (8) Rebilus,Caninius,Rebilus
1369,FULV1369 M. Fulvius (93) M. f. M. n. Nobilior,Fulvius,Nobilior
1370,MANL1370 -. Manlius (43 26?) L. f. Acidinus,Manlius,Acidinus
1374,LICI1374 A. Licinius (131) Nerva,Licinius,Nerva
1377,CORN1377 M. Cornelius (93) C. f. C. n. Cethegus,Cornelius,Cethegus
1378,FULV1378 M. Fulvius (92) (Nobilior),Fulvius,(Nobilior)
1379,MARC1379 P. Marcius (89) Rex,Marcius,Rex
1380,MINU1380 T. Minucius (58) Rufus,Minucius,Rufus
1384,MANL1384 T. Manlius (83) A. f. T. n. Torquatus,Manlius,Torquatus
1387,IUVE1387 M'. Iuventius (30) T. f. T. n. Pap. Thalna,Iuventius,Thalna
1390,CORN1390 P. Cornelius (76) P. f. Blasio,Cornelius,Blasio
1392,CANI1392 M. Caninius (12) Rebilus,Caninius,Rebilus
1393,COEL1393 L. Coelius (1) Antipater,Coelius,Antipater
1394,FONT1394 P. Fonteius (24) Capito,Fonteius,Capito
1395,MARC1395 C. Marcius (61) C. f. Q. n. Figulus,Marcius,Figulus
1396,CORN1396 P. Cornelius (353) P. f. Cn. n. Scipio Nasica Corculum,Cornelius,Scipio
1398,VOCO1398 Q. Voconius (4) Hor. Saxa,Voconius,Saxa
1399,NUMI1399 T. Numisius (10) Ste. Tarquiniensis,Numisius,Tarquiniensis
1403,MARC1403 Q. Marcius (80) Q. f. L. n. Philippus,Marcius,Philippus
1404,ANNI1404 T. Annius (63 64) T. f. Luscus,Annius,Luscus
1405,DECI1405 P. Decius (20) Subolo,Decius,Subolo
1406,POST1406 L. Postumius (42) Sp. f. L. n. Albinus,Postumius,Albinus
1407,AEBU1407 M. Aebutius (13) Helva,Aebutius,Helva
1408,ANIC1408 L. Anicius (15) L. f. L. n. Gallus,Anicius,Gallus
1409,BAEB1409 Cn. Baebius (42 cf. 43) Tamphilus,Baebius,Tamphilus
1410,FONT1410 P. Fonteius (17) Balbus,Fonteius,Balbus
1411,PAPI1411 C. Papirius (32) Carbo,Papirius,Carbo
1413,MANL1413 L. Manlius (26 cf. 43) (Acidinus),Manlius,(Acidinus)
1415,CORN1415 L. Cornelius (324) Scipio,Cornelius,Scipio
1417,SULP1417 Ser. Sulpicius (58) Ser. f. P. n. Galba,Sulpicius,Galba
1418,HOST1418 C. Hostilius (3) (Tubulus),Hostilius,(Tubulus)
1420,POST1420 A. Postumius (31) A. f. A. n. Albinus,Postumius,Albinus
1422,FABI1422 Q. Fabius (109) Q. f. Q. n. Maximus Aemilianus,Fabius,Maximus
1423,CORN1423 L. Cornelius (190 191?) Lentulus,Cornelius,Lentulus
1424,CAEC1424 Q. Caecilius (94) Q. f. L. n. Metellus Macedonicus,Caecilius,Metellus
1425,LICI1425 C. Licinius (133) Nerva,Licinius,Nerva
1429,AELI1429 Q. Aelius (154) Tro. Tubero,Aelius,Tubero
1433,PORC1433 M. Porcius (14) M. f. M. n. Cato Licinianus,Porcius,Cato
1434,SERG1434 M. Sergius (41) Silus,Sergius,Silus
1436,SEMP1436 T. Sempronius (72) Musca,Sempronius,Musca
1437,NAEV1437 L. Naevius (11) Balbus,Naevius,Balbus
1438,APPU1438 C. Appuleius (not in RE) Saturninus,Appuleius,Saturninus
1439,CASS1439 Q. Cassius (69) L. f. Q. n. Longinus,Cassius,Longinus
1440,CLAU1440 Ti. Claudius (252) Nero,Claudius,Nero
1442,MANL1442 A. Manlius (73) A. f. T. n. Torquatus,Manlius,Torquatus
1446,TERE1446 P. Terentius (75) Tuscivicanus,Terentius,Tuscivicanus
1448,IUNI1448 L. Iunius (19) (Brutus),Iunius,(Brutus)
1449,QUIN1449 T. Quinctius (46) T. f. T. n. Flamininus,Quinctius,Flamininus
1452,CLAU1452 Ap. Claudius (295) Cn. f. Ap. n. Pulcher,Claudius,Pulcher
1454,IULI1454 L. Iulius (28 cf. 127) (Caesar),Iulius,(Caesar)
1455,QUIN1455 P. Quinctilius (13) Varus,Quinctilius,Varus
1456,RUTI1456 P. Rutilius (12) Calvus,Rutilius,Calvus
1457,CORN1457 Cn. Cornelius (132) Cn. f. Cn. n. Dolabella,Cornelius,Dolabella
1460,VALE1460 M. Valerius (253) M. f. M. n. Messalla,Valerius,Messalla
1461,FANN1461 C. Fannius (20) C. f. C. n. Strabo,Fannius,Strabo
1465,CORN1465 L. Cornelius (224) Cn. f. L. n. Lentulus Lupus,Cornelius,Lentulus
1466,VALE1466 L. Valerius (174) L. f. P. n. Flaccus,Valerius,Flaccus
1468,AURE1468 L. Aurelius (179) L. f. L. n. Orestes,Aurelius,Orestes
1469,CORN1469 Cn. Cornelius (269) Merula,Cornelius,Merula
1470,SERV1470 -. Servilius (64) Glaucia,Servilius,Glaucia
1471,AEMI1471 M. Aemilius (70) M'. f. M'. n. Lepidus,Aemilius,Lepidus
1472,CORN1472 L. Cornelius (271) Merula,Cornelius,Merula
1474,CORN1474 Cn. Cornelius (175 177) Cn. f. L. n. Lentulus,Cornelius,Lentulus
1475,MARC1475 L. Marcius (46) C. f. C. n. Censorinus,Marcius,Censorinus
1481,CLAU1481 C. Claudius (106) Centho,Claudius,Centho
1483,CALP1483 L. Calpurnius (87) C. f. C. n. Piso Caesoninus,Calpurnius,Piso
1484,LICI1484 L. Licinius (102) Lucullus,Licinius,Lucullus
1485,AURE1485 L. Aurelius (98) L.? f. C. n. Cotta,Aurelius,Cotta
1486,TERE1486 -. Terentius (77) Varro,Terentius,Varro
1492,VALE1492 L. Valerius (175) L. f. L. n. Flaccus,Valerius,Flaccus
1494,ACIL1494 M'. Acilius (25) L. f. K. n. Balbus,Acilius,Balbus
1495,MUMM1495 L. Mummius (7a 16.1195ff.) L. f. L. n. Achaicus,Mummius,Achaicus
1499,ATIL1499 M. Atilius (22) (Serranus),Atilius,(Serranus)
1500,LICI1500 P. Licinius (72) P. f. P. n. Crassus Dives Mucianus,Licinius,Crassus
1502,POST1502 Sp. Postumius (47) Sp. f. Sp. n. Albinus Magnus,Postumius,Albinus
1503,HOST1503 A. Hostilius (17) Mancinus,Hostilius,Mancinus
1504,CORN1504 P. Cornelius (335) P. f. P. n. Scipio Africanus Aemilianus,Cornelius,Scipio
1506,CORN1506 Cn. Cornelius (347) Cn. f. Cn. n. Scipio Hispanus,Cornelius,Scipio
1507,IUVE1507 P. Iuventius (31) Thalna,Iuventius,Thalna
1508,HOST1508 L. Hostilius (20) L. f. L. n. Mancinus,Hostilius,Mancinus
1510,CALP1510 L. Calpurnius (96) L. f. C. n. Piso Frugi,Calpurnius,Piso
1511,SCRI1511 L. Scribonius (18) Libo,Scribonius,Libo
1513,CORN1513 P. Cornelius (354) P. f. P. n. Scipio Nasica Serapio,Cornelius,Scipio
1515,MANL1515 L. Manlius (94) Vulso,Manlius,Vulso
1519,LIVI1519 C. Livius (14) M. f. M. n. Drusus,Livius,Drusus
1520,LICI1520 L. Licinius (120) Murena,Licinius,Murena
1521,SEMP1521 C. Sempronius (91) Tuditanus,Sempronius,Tuditanus
1524,LAEL1524 C. Laelius (3) C. f. C. n. Men. Sapiens,Laelius,Sapiens
1525,SEMP1525 Ti. Sempronius (54) Ti. f. P. n. Gracchus,Sempronius,Gracchus
1529,CLAU1529 -. Claudius (376) Unimanus,Claudius,Unimanus
1531,PLAU1531 C. Plautius (9) (Hypsaeus),Plautius,(Hypsaeus)
1533,IUNI1533 M. Iunius (49) M. f. M. n. Brutus,Iunius,Brutus
1534,IUNI1534 M. Iunius (22) (Silanus),Iunius,(Silanus)
1537,TERE1537 A. Terentius (81) Varro,Terentius,Varro
1538,PAPI1538 C. Papirius (12) (Carbo),Papirius,(Carbo)
1543,IUNI1543 D. Iunius (160) Silanus,Iunius,Silanus
1544,CAEC1544 L. Caecilius (83) Q. f. L. n. Metellus Calvus,Caecilius,Metellus
1545,FABI1545 Q. Fabius (115) Q. f. Q. n. Maximus Servilianus,Fabius,Maximus
1547,LICI1547 C. Licinius (52) Crassus,Licinius,Crassus
1548,SEMP1548 C. Sempronius (92) C. f. C. n. Tuditanus,Sempronius,Tuditanus
1550,MARC1550 Q. Marcius (90) Rex,Marcius,Rex
1552,SERV1552 Cn. Servilius (46) Cn. f. Cn. n. Caepio,Servilius,Caepio
1553,AEMI1553 M. Aemilius (83) M. f. M. n. Lepidus Porcina,Aemilius,Lepidus
1554,LICI1554 -. Licinius (130) Nerva,Licinius,Nerva
1556,SERV1556 Q. Servilius (48) Cn. f. Cn. n. Caepio,Servilius,Caepio
1558,TREM1558 L. Tremellius (6) Cn. f. Cam. Scrofa,Tremellius,Scrofa
1559,OCCI1559 Q. Occius (1) Achilles,Occius,Achilles
1561,CALP1561 Cn. Calpurnius (73) Piso,Calpurnius,Piso
1562,HOST1562 L. Hostilius (26) Tubulus,Hostilius,Tubulus
1563,POPI1563 M. Popillius (22) M. f. P. n. Laenas,Popillius,Laenas
1565,IUNI1565 D. Iunius (57) M. f. M. n. Brutus Callaicus,Iunius,Brutus
1566,IUNI1566 D. Iunius (161) Silanus Manlianus,Iunius,Silanus
1567,MUCI1567 P. Mucius (17) P. f. Q. n. Scaevola,Mucius,Scaevola
1568,CORN1568 L. Cornelius (192) P. f. L. n. Lentulus,Cornelius,Lentulus
1569,HOST1569 C. Hostilius (18) A. f. L. n. Mancinus,Hostilius,Mancinus
1570,CLAU1570 Ti. Claudius (63) Asellus,Claudius,Asellus
1572,ATIL1572 Sex. Atilius (69) M. f. Serranus,Atilius,Serranus
1573,FURI1573 L. Furius (78) Philus,Furius,Philus
1574,PLAU1574 L. Plautius (20) Hypsaeus,Plautius,Hypsaeus
1575,CALP1575 Q. Calpurnius (86) C. f. C. n. Piso,Calpurnius,Piso
1576,FULV1576 Ser. Fulvius (64) Q. f. Flaccus,Fulvius,Flaccus
1579,CLAU1579 M. Claudius (26) (Marcellus),Claudius,(Marcellus)
1581,FULV1581 C. Fulvius (53) Q. f. Cn. n. Flaccus,Fulvius,Flaccus
1582,ANTI1582 M. Antius (7) Briso,Antius,Briso
1583,CASS1583 L. Cassius (72) Longinus Ravilla,Cassius,Longinus
1590,POPI1590 P. Popillius (28 cf. 7 22) C. f. P. n. Laenas,Popillius,Laenas
1594,FABI1594 Q. Fabius (110) Q. Aemiliani f. Q. n. Maximus Allobrogicus,Fabius,Maximus
1596,RUTI1596 P. Rutilius (34) P. f.  Rufus,Rutilius,Rufus
1597,SEMP1597 -. Sempronius (16) Asellio,Sempronius,Asellio
1598,SEMP1598 C. Sempronius (47) Ti. f. P. n. Gracchus,Sempronius,Gracchus
1599,CLAU1599 Ap. Claudius (11) Pulcher,Claudius,Pulcher
1601,POPI1601 C. Popillius (17) C. f. Laenas,Popillius,Laenas
1603,LUCR1603 -. Lucretius (34) Vespillo,Lucretius,Vespillo
1613,MUCI1613 Q. Mucius (21) Q. f. Q. n. Scaevola 'Augur',Mucius,Scaevola
1615,FABI1615 Q. Fabius (111) Q. Serviliani f. Q. n. Maximus Eburnus,Fabius,Maximus
1616,ANNI1616 T. Annius (78) T. f. T. n. Rufus,Annius,Rufus
1618,ATIN1618 C. Atinius (10) C. f. Hor. Labeo Macerio,Atinius,Labeo
1620,CORN1620 L. Cornelius (105) L. f. Cinna,Cornelius,Cinna
1621,MARC1621 C. Marcius (62) Figulus,Marcius,Figulus
1622,AELI1622 Q. Aelius (155) Tro. Tubero,Aelius,Tubero
1623,PAPI1623 C. Papirius (33) C. f. Carbo,Papirius,Carbo
1624,FULV1624 M. Fulvius (58) M. f. Flaccus,Fulvius,Flaccus
1626,AEMI1626 M. Aemilius (71) Lepidus,Aemilius,Lepidus
1627,AURE1627 L. Aurelius (180) L. f. L. n. Orestes,Aurelius,Orestes
1628,LATI1628 Ti. (Latinius) (6) Ti. f. Hor. Pandusa,(Latinius),Pandusa
1629,SERV1629 Q. Servilius (49) Cn. f. Cn. n. Caepio,Servilius,Caepio
1630,DOMI1630 Cn. Domitius (20 Supb. 3.349) Cn. f. Cn. n. Ahenobarbus,Domitius,Ahenobarbus
1631,CORN1631 P. Cornelius (202a Supb. 3.359f.) P. f. Lentulus,Cornelius,Lentulus
1632,PLAU1632 M. Plautius (21) Hypsaeus,Plautius,Hypsaeus
1633,CASS1633 C. Cassius (56) Longinus,Cassius,Longinus
1634,SEXT1634 C. Sextius (20) C. f. C. n. Calvinus,Sextius,Calvinus
