Relationship Assertion: #1064,http://romanrepublic.ac.uk/rdf/entity/Person/1134,http://romanrepublic.ac.uk/rdf/entity/Person/4022,http://romanrepublic.ac.uk/rdf/entity/Relationship/3
Relationship Assertion: #1065,http://romanrepublic.ac.uk/rdf/entity/Person/2350,http://romanrepublic.ac.uk/rdf/entity/Person/2341,http://romanrepublic.ac.uk/rdf/entity/Relationship/6
Relationship Assertion: #1066,http://romanrepublic.ac.uk/rdf/entity/Person/3878,http://romanrepublic.ac.uk/rdf/entity/Person/2077,http://romanrepublic.ac.uk/rdf/entity/Relationship/4
Relationship Assertion: #1067,http://romanrepublic.ac.uk/rdf/entity/Person/2392,http://romanrepublic.ac.uk/rdf/entity/Person/2523,http://romanrepublic.ac.uk/rdf/entity/Relationship/6
Relationship Assertion: #1068,http://romanrepublic.ac.uk/rdf/entity/Person/4251,http://romanrepublic.ac.uk/rdf/entity/Person/2597,http://romanrepublic.ac.uk/rdf/entity/Relationship/9
Relationship Assertion: #1069,http://romanrepublic.ac.uk/rdf/entity/Person/4251,http://romanrepublic.ac.uk/rdf/entity/Person/4252,http://romanrepublic.ac.uk/rdf/entity/Relationship/8
Relationship Assertion: #107,http://romanrepublic.ac.uk/rdf/entity/Person/1524,http://romanrepublic.ac.uk/rdf/entity/Person/3915,http://romanrepublic.ac.uk/rdf/entity/Relationship/3
Relationship Assertion: #1070,http://romanrepublic.ac.uk/rdf/entity/Person/2392,http://romanrepublic.ac.uk/rdf/entity/Person/4175,http://romanrepublic.ac.uk/rdf/entity/Relationship/3
Relationship Assertion: #1071,http://romanrepublic.ac.uk/rdf/entity/Person/3909,http://romanrepublic.ac.uk/rdf/entity/Person/4175,http://romanrepublic.ac.uk/rdf/entity/Relationship/12
Relationship Assertion: #1072,http://romanrepublic.ac.uk/rdf/entity/Person/2392,http://romanrepublic.ac.uk/rdf/entity/Person/4253,http://romanrepublic.ac.uk/rdf/entity/Relationship/3
