2393,CORN2393 Q. Cornelius (51),pont. min. 85 to after 57,0
2394,CORN2394 P. Cornelius (239) P. f. Lentulus Spinther,q. 44,-42
2396,CLAU2396 C. Claudius (216) C. f. M. n. Marcellus,cos. 50,-40
2397,CLAU2397 C. Claudius (217) M. f. M. n. Marcellus,cos. 49,-44
2398,CLAU2398 M. Claudius (229) M. f. M. n. Marcellus,cos. 51,-45
2399,DOMI2399 Cn. Domitius (11),pr.? 54,25
2401,CANI2401 L. Caninius (3) Pol. Gallus,tr. pl. 56,-44
2402,CASS2402 -. Cassius (not in RE),tr. pl. 56,0
2403,NONI2403 M. Nonius (52) Ani. Sufenas,pr.? c. 55,25
2404,PORC2404 C. Porcius (6) Pap. Cato,pr. c. 55,0
2405,PROC2405 L. Procilius (1  2) Mae. F(ilius),tr. pl.? 56,0
2406,RACI2406 L. Racilius (1),tr. pl. 56,0
2407,RUTI2407 P. Rutilius (27) Lupus,pr. 49,25
2408,COEL2408 M. Coelius (27) Vinicianus,pr.? 48,25
2409,VALE2409 Q. Valerius (280) Q. f. Rom. Orca,pr. 57,25
2411,SILI2411 T. Silius (11),leg. env. 56,0
2412,TERR2412 T. Terrasidius (5A.820),leg. env. 56,0
2413,TREB2413 M. Trebius (2) Gallus,leg. env. 56,0
2414,VELA2414 Q. Velanius (RE 8A.2398-9),leg. env. 56,0
2416,CORN2416 L. Cornelius (196) Lentulus,flam. Martial.? 56,0
2417,CAEL2417 M. Caelius (35) Vel. Rufus,pr. 48,-48
2418,HERE2418 L. Herennius (18) Balbus,luperc. 56 to after 52,0
2419,ANON2419 -. - (not in RE  cf. 7.2.1952) Gutta,pr. before 54,-50
2420,NONI2420 -. Nonius (50) Struma,aed. cur.? before 54,0
2421,AQUI2421 P. Aquillius (25) Gallus,tr. pl. 55,0
2422,ATEI2422 C. Ateius (7) C. f. Capito,tr. pl. 55,-43
2423,MAMI2423 -. Mamilius (not in RE),tr. pl. 55,0
2424,ROSC2424 L. Roscius (15) Mae. Fabatus,pr. 49,25
2426,PEDU2426 Sex. Peducaeus (6),tr. pl. 55,25
2427,FABI2427 C. Fabius (cf. 17),tr. pl. 55,25
2429,SALL2429 C. Sallustius (10) Qui. Crispus,pr. 46,-35
2430,SULP2430 P. Sulpicius (93) P. f. Rufus,pr. 48,25
2432,FONT2432 -. Fonteius (not in RE),pr. 54,0
2433,SERV2433 P. Servilius (67) P. f. C. n. Isauricus,cos. 48,25
2434,AURE2434 M. Aurelius (109) Cotta,pr. 54,25
2435,CONS2435 M. Considius (13) Nonianus,pr. before 53,25
2436,POST2436 L. Postumius (15),pr. before 53,25
2437,VOCO2437 -. Voconius (2),pr. before 53,25
2438,LAEL2438 D. Laelius (6) Balbus,tr. pl. 54,-25
2439,MEMM2439 C. Memmius (9),tr. pl. 54,0
2440,MUCI2440 Q. Mucius (23) Q. f. Q. n. Scaevola,tr. pl. 54,25
2441,TERE2441 -. Terentius (2),tr. pl. 54,0
2442,LIGA2442 T. Ligarius (5) Ser.,q. c. 54,-41
2443,SCRI2443 C. Scribonius (11) C. f. C. n. Curio,tr. pl. suff. 50,-49
2444,SEST2444 L. Sestius (10) Pansa,q. 54,0
2445,CURT2445 M. Curtius (26) Postumus,tr. mil. 54,0
2446,LABE2446 Q. Laberius (6) Durus,tr. mil. 54,-54
2447,PETR2447 -. Petronius (84),tr. mil. 53,-53
2449,HIRT2449 A. Hirtius (2) A. f. Pob.,cos. 43,-43
2450,MUNA2450 L. Munatius (30) L. f. L. n. Cam. Plancus,cos. 42,0
2451,OCTA2451 -. Octavius  (5),leg. lieut. 53,-53
2452,VARG2452 -. Vargunteius (1),leg. lieut. 53,-53
2453,ATRI2453 Q. Atrius (4),praef. 54,0
2455,ATTI2455 P. Attius (32) Varus,pr. before 54,-45
2456,LICI2456 P. Licinius (65  75) Crassus Iunianus Damasippus = P.? Iunius Brutus Damasippus,pr.? 51,25
2457,LUCI2457 C. Lucilius (25) C. f. Pup. Hirrus,tr. pl. 53,25
2458,CASS2458 C. Cassius (59) Longinus,pr. 44,-42
2459,IUNI2459 M. Iunius (53) M. f. Brutus = Q. Servilius Caepio Brutus,pr. 44,-42
2461,ANTI2461 C. Antistius (39) C. f. Pol. Reginus,pr.? before 42,25
2462,FABI2462 Q. Fabius (154) Vergilianus,leg. lieut. 51,0
2463,IUNI2463 M. Iunius (171) Silanus,leg. lieut. 53,0
2464,MARC2464 -. (Marcius) (42  cf. 43) Censorinus,leg. lieut.? 53,-53
2465,MEGA2465 -. Megabocchus (1),leg. lieut.? 53,-53
2466,MINU2466 L. Minucius (38) Vel. Basilus = M. Satrius (1),pr. 45,25
2467,OCTA2467 M. Octavius (33) Cn. f.,aed. cur. 50,25
2468,SEXT2468 T. Sextius (13),pr. 45,25
2472,EGNA2472 -. Egnatius (5),praef.? 53,0
2473,TREB2473 C. Trebonius (7),officer (title not preserved) 53,0
2474,VOLC2474 C. Volcacius (7) Tullus,leg. lieut.? 48,25
2476,MANI2476 -. Manilius (24) Fal. Cumanus,tr. pl. 52,0
2477,MUNA2477 T. Munatius (32) Cam. Plancus Bursa,tr. pl. 52,25
2478,POMP2478 Q. Pompeius (41) Rufus,tr. pl. 52,-50
2479,ATEI2479 L. Ateius (9) L. f. Ani. Capito,pr. after 51,25
2480,CAEC2480 L. Caecilius (75) L. f. Metellus,tr. pl. 49,25
2481,CASS2481 Q. Cassius (70) Longinus,tr. pl. 49,-47
2482,EPPI2482 M. Eppius (2) M. f. Ter.,q. 52,25
2484,FABI2484 L. Fabius (22),quaesitor 52,0
2485,ARIS2485 M. Aristius (1),tr. mil. 52,0
2486,CANI2486 C. Caninius (9) C. f. C. n. Ter. Rebilus,cos. suff. 45,25
2487,SEMP2487 M. Sempronius (82) Rutilius,leg. lieut. 52,0
2488,VALE2488 C. Valerius (169) L. f. Flaccus,leg. lieut. 51,0
2489,IUNI2489 D. Iunius (55a  Supb. 5.369) D. f. D. n. Brutus Albinus,cos. desig. 43,-43
2490,SCAP2490 M. Scaptius (1),praef. 52,0
2491,VOLU2491 C. Volusenus (3) Quadratus,praef. eq. 48,25
2493,CAEL2493 C. Caelius (7),tr. pl. 51,0
2494,CORN2494 P. Cornelius (44),tr. pl. 51,0
2495,VIBI2495 C. Vibius (16) C. f. C. n. Tro. Pansa Caetronianus,cos. 43,-43
2496,VINI2496 L. Vinicius (1) M. f. Pob.,cos. suff. 33,25
2497,ANTO2497 C. Antonius (20) M. f. M. n.,pr. 44,-42
2498,FURF2498 T. Furfanius (1) Postumus,pr. before 54,25
2499,FURI2499 -. Furius (54) Crassipes,q. 51,0
2500,MESC2500 L. Mescinius (2) Rufus,q. 51,25
2501,FUFI2501 Q. Fufidius (7  cf. 5) Q. f. Cor. (step),tr. mil. 50,25
2502,LUCI2502 Sex. Lucilius (16),tr. mil. 51,-51
2503,ANTO2503 D. Antonius (3),leg. env. 51,0
2504,ANNE2504 M. Anneius (Annaeus 2),leg. lieut. 50,25
2506,LIGA2506 Q. Ligarius (4) Ser.,sen. 43,-30
2507,TITI2507 T. Titius (26),leg. lieut. 51,0
2508,TULL2508 L. Tullius (9),leg. lieut. 50,25
2510,ATIU2510 Q. Atius (Attius 33  Varus 5) Col. Qui. Varus,praef. eq. 48,25
2511,CLOD2511 L. Clodius (9),praef. fabr. 51,0
2512,PACO2512 Q. (Paconius?) (Lepta 1) Lepta,praef. fabr. 50,25
2513,VOLU2513 Q. Volusius (5),pr.? after 50,25
2515,CORN2515 P. Cornelius (141) P. f. Dolabella = P. Cornelius Lentulus,cos. suff. 44,-43
2516,SEPT2516 C. Septimus (7) T. f.,pr. 57,-50
2518,SCRI2518 L. Scribonius (20) L. f. Libo,cos. 34,0
2519,TITI2519 C. Titius (37) L. f. Rufus,pr. 50,25
2520,LIVI2520 M. Livius (19) Drusus (Claudianus),pr.? 50,-42
2521,FURN2521 C. Furnius (3),cos. desig. before 29,-17
2522,ANTI2522 T. Antistius (22),q. 50,-47
2523,ANTO2523 L. Antonius (23) M. f. M. n. Pietas,cos. 41,25
2524,COEL2524 C. Coelius (14) Caldus,q. 50,25
2525,MARI2525 L.? Marius (4),q. 50,25
2527,SCAP2527 M. Scaptius (2),praef. 50,25
2528,FABR2528 -. (Fabricius or Perperna?) (Fabricius 14) Veiento,officer (title not preserved) 50,25
2529,GAVI2529 L. Gavius (3),praef. 50,25
2534,MARC2534 L. Marcius (77) L. f. L. n. Philippus,cos. suff. 38,25
2536,VALE2536 M. Valerius (268) M. f. Lem. Messalla Rufus,cos. 53,-26
2537,COPO2537 C. Coponius (3),pr. 49,-25
2538,AURE2538 -. Aurelius (not in RE) Cotta,tr. pl.? 49,25
2539,RUBR2539 L. Rubrius (5),tr. pl.? 49,25
2540,MARC2540 -. Marcius (94) Rufus,q. 49,25
2541,NERI2541 Cn. Nerius (3) Pup.,q. 49,25
2542,QUIN2542 Sex. Quinctilius (17) Varus,pr.? before 42,-42
2543,CALP2543 Cn. Calpurnius (95) Cn. f. Cn. n. Piso Frugi,q.? 50,0
2544,TERE2544 -. (Terentius) (78) Varro,moneyer 49,25
2547,SERV2547 C. Servilius (39) C. f. Ter. Brocchus,tr. mil. 49,25
2548,TEUT2548 C. Teutius  (1) C. f. Aem.,tr. mil. 49,25
2549,VULT2549 C. Vulteius (Vulteius) Capito,tr. mil. 49,-49
2550,CORN2550 L. Cornelius (70) P. f. Balbus ('Balbillus'),q. 44,0
2552,MAGI2552 N. Magius (9) Ani.,leg. env. 49,25
2553,ASIN2553 C. Asinius (25) Cn. f. Arn. Pollio,cos. 40,4
2554,HORT2554 Q. Hortensius (8) Q. f. L. n. Hortalus,pr. c. 45,-42
2555,ATTI2555 C. Attius (4) Paelignus,praef. 49,25
2557,FLAM2557 -. Flaminius (8) Flamma,praef. 49,25
2558,GALL2558 C. Gallonius (1),praef. 49,25
2559,IULI2559 L. Iulius (144) L. f. L. n. Caesar,q.? before 49,-46
2560,LUCR2560 Q. Lucretius (36) Vespillo,sen. 43,0
2561,MINU2561 -. Minucius (50  cf. 9),praef. 48,25
2562,NASI2562 L. Nasidius (3),sen. 43,25
2563,TULL2563 M. Tullius (30) M. f. M. n. Cor. Cicero,pont. or aug. before 31,0
2564,VALE2564 C. Valerius (365) Aem. Triarius,son of? C. Valerius (363  366) Aem.? Triarius (pr.? 78),25
2565,VIBI2565 -. Vibius (8) Curius,praef.? 49,25
2566,VIBU2566 L. Vibullius (1) Rufus,leg. env. 48,25
2567,MARC2567 Q. Marcius (83) L. f. Pap. Philippus,pr. before 47,25
2568,RABI2568 C. Rabirius (Curtius) (6) C. f. Postumus,pr.? 48,25
2570,CLAU2570 M. Claudius (232  cf. 233) M. f. Marcellus Aeserninus,q. 48,25
2571,CLAU2571 Ti. Claudius (254) Ti. f. Ap. n. Nero,pr. 42,-33
2572,CORN2572 P. Cornelius (232) Lentulus Marcellinus,q. 48,-48
2573,CORN2573 Q. Cornificius (8) Q. f. Mae.,pr.? 45,-42
2574,PLAE2574 C. Plaetorius (5),q. 48,25
2575,CASS2575 L. Cassius (65) Longinus,tr. pl. 44,25
2576,TITI2576 L.? Titius (13) L. f. Hispanus,tr. mil. 46,-46
2577,CLOD2577 A. Clodius (5),leg. env. 48,25
2578,PATI2578 Q. Patisius (1),sen. 44,-30
2579,PLOT2579 M. Plotius (not in RE),leg. env. 48,25
2580,POST2580 A.? Postumius (8) Albinus,leg. env.? 48,25
2581,TERE2581 A. Terentius (91) Varro Murena,aed. cur.? before 43,25
2582,TIBU2582 M. Tiburtius (1),leg. env. 48,25
2583,ACIL2583 M. Acilius (15) Caninus,pr.? before 46,25
2584,CALV2584 C. Calvisius (13) C. f. Clu. Sabinus,cos. 39,25
2585,CANU2585 L. Canuleius (8),leg. lieut. 48,25
2586,CASS2586 Q. Cassius (21),pr. 44,25
2587,POMP2587 M. Pomponius (11),leg. lieut.? 48,25
2588,STAI2588 L. Staius (2) Vol. Murcus,pr.? 45,-39
2589,TILL2589 Q. Tillius (4) Cimber,leg. lieut. 48,25
2591,CASS2591 L. Cassius (14),praef.? 48,25
2593,OPIM2593 M. Opimius (9  cf. 2),son of? M. Opimius (8),25
2594,OTAC2594 -. Otacilius (9) Crassus,praef. 48,25
2595,POMP2595 Cn. Pompeius (Theophanes 1) Theophanes,praef. 48,25
2596,STAB2596 L. Staberius (2),praef. 48,25
2597,IULI2597 C. Iulius (132) C. f. C. n. Fab. Caesar Octavianus = C. Octavius C. f. Sca. Thurinus (or Caepias),cos. suff. 43,14
2598,NONI2598 L. Nonius (14) L. f. T?. n. Vel. Asprenas,cos. suff. 36,25
2600,IULI2600 Cn. Iulius (not in RE) L. f. (Caesar),q. 47 or 46,25
2601,POMP2601 -. Pomponius (not in RE) M. f. Victor,q.? c. 47,25
2602,SEXT2602 C. Sextilius (23) Rufus,q.? 49,-25
2605,GALL2605 Q. Gallius (7),pr. 43,-43
2606,TETT2606 T. Tettius (5) T. f. Vel.,praef. 47,25
2608,CARR2608 C. Carrinas (2) C. f. Col. Qui.,cos. suff. 43,25
2609,VOLC2609 L. Volcacius (9  18) L. f. Tullus,cos. 33,25
2610,GRAN2610 -. Granius (9) Fal. Petro,q. desig. before 46,-46
2611,TERE2611 M. Terentius (89) Varro Gibba,tr. pl. 43,-42
2612,APPU2612 -. Appuleius (2),q. 48 or 47,25
2613,MINA2613 M. Minatius (3) Pom. Sabinus,proq. 45,25
2614,AVIE2614 C. Avienus (1),tr. mil. 46,25
2615,FONT2615 A. Fonteius (5),tr. mil. 46,25
2617,TITI2617 -. Titius (cf. 13) L. f. Hispanus,tr. mil. 46,-46
2618,AQUI2618 M. Aquinus (5  Aquinius 2),sen. c. 46,-30
2619,DIDI2619 C. Didius (2),leg. lieut. 45,-45
2620,HOST2620 C. Hostilius (22) Saserna,tr. pl.? 44,25
2621,HOST2621 P. Hostilius (24) Saserna,tr. pl.? 44,25
2622,OPPI2622 Sp.? Oppius (5  cf. 22),pr. 44,25
2623,PUBL2623 M. Publicius (12),leg. pro. pr. 46,25
2625,ANON2625 Q. - (Aquila 8) Aquila,praef. 46,25
2626,CISP2626 -. Cispius (6) Laevus,leg. env. 43,25
2627,CORN2627 P. Cornelius (45),praef. 46,25
2628,DECI2628 C. Decimius (2),q. before 46,25
2629,LIVI2629 L. Livineius (3) L. f. Regulus,son of? L. Livineius (2) Regulus (pr. before 42),25
2630,MINU2630 C. Minucius (47) Reginus,praef. 46,25
2631,RUBR2631 M. Rubrius (13),praef. 46,25
2632,TULL2632 Q. Tullius (32) Q. f. M. n. Cicero,q. 43,-43
2633,POMP2633 A. Pompeius (26) Bithynicus,pr.? 45,-42
2634,TILL2634 L. Tillius (5) Cimber,pr.? 45,-30
2635,AELI2635 L. Aelius (75) Aem. Lamia,pr.? 42,25
2637,PONT2637 L. Pontius (17) Pap. Aquila,tr. pl. 45,-43
2638,VENT2638 P. Ventidius (5) P. f. Fab. Bassus,cos. suff. 43,-37
2639,APPU2639 M. Appuleius (13  cf. 14) Sex. f.,q. 45,0
2640,ANTI2640 C. Antistius (47) C. f. Vetus,tr. pl. 56,-25
2641,CURI2641 -. Curius (2  8),procos. before 44,25
2643,MARC2643 Q. Marcius (32),tr. mil. 45,25
2644,AURE2644 -. Aurelius (2),leg. lieut. 45,25
2645,BAEB2645 -. Baebius (5),leg. lieut.? 44,-44
2647,HORA2647 -. Horatius (3),leg. lieut. 43,25
2648,LATI2648 -. Latinius (Latinus 2),leg. lieut. 43,25
2649,PETR2649 M. Petrucidius (Petrosidius 2) M. f. Vel.,leg. lieut. 45,25
2650,VENU2650 -. Venuleius (3),leg. lieut. 43,25
2651,CAUC2651 P. Caucilius (not in RE),praef. 45,25
2652,CLOD2652 -. Clodius (not in RE) Arquitius,praef. 45,25
2653,MUNA2653 L. Munatius (19) Flaccus,praef. 45,25
2654,VIBI2654 L. Vibius (14) Paciacus (or Pacciaecus),praef. 45,25
2655,CLOV2655 C. Cluvius or Clovius (4),pr. after 43?,25
2656,RUTI2656 M. Rutilius (5),praef.? 45,25
2659,ANNI2659 T. Annius (37) Cimber,pr. 44,25
2661,PUPI2661 M. Pupius (11  12) M. f. M. n. Piso Frugi,pr. 44,25
2662,CEST2662 C. Cestius (3),pr. 44,-41
2663,CORN2663 L. Cornelius (107) Cinna,pr. 44,-25
2664,CORN2664 L. Cornelius (197  cf. 219) Lentulus,cos. suff. 38,25
2665,CUSI2665 M. Cusinius (1) M. f. Vel.,pr. 44,25
2666,GALL2666 M. Gallius (5) Q. f.,pr. before 44,25
2667,ANON2667 P. - (RE 16.1792 (1)  no. 4) Naso,pr. 44,-41
2669,TURR2669 C. Turranius (4),pr. 44,-43
2670,VEHI2670 M. Vehilius (1  RE 8A.1.581),pr. 44,25
2671,TREB2671 L. Trebellius (4  cf. 5) (Fides),aed. cur. before 43,25
2673,CAEL2673 Q. Caelius (14),aed. 44,25
2674,CRIT2674 -. Critonius (1),aed. 44,25
2675,VARI2675 L. Varius (6) Cotyla,aed. 44,25
2676,CAES2676 L. Caesetius (4) Flavus,tr. pl. 44,25
2677,CANN2677 Ti. Cannutius (3),tr. pl. 44,-43
2678,CARF2678 D. Carfulenus (1),tr. pl. 44,-43
2679,DECI2679 L. Decidius (4) Saxa,tr. pl. 44,-40
2680,EPID2680 C. Epidius (3) Marullus,tr. pl. 44,25
2681,HELV2681 C. Helvius (11  cf. 12) Fab. Cinna,tr. pl. 44,-44
2684,HOST2684 L. Hostilius (23) Saserna,sen. 43,25
2685,NONI2685 -. Nonius (13) Asprenas,tr. pl. 44,25
2686,SERV2686 -. (Servilius) (52  cf. 53) Casca,sen. 44,-42
2687,FLAM2687 L. Flaminius (7) Chilo,tr. pl.? 44,25
2689,CORN2689 -. Cornelius (104) Cinna,q. 44,25
2690,EGNA2690 L. Egnatuleius (2),q. 44,25
2691,RUTI2691 Q. Rutilius (11),q. 44,25
2692,TURU2692 D. Turullius (1),q. 44,-30
2697,OCTA2697 M. Octavius (71) Ser. Marsus,leg. lieut. 44 to 43,-43
2699,DOMI2699 Cn. Domitius (23) L. f. Cn. n. Ahenobarbus,cos. 32,-31
2700,CUPI2700 C. Cupiennius (2),praef. agr. dand. assig. 44,25
2701,CAES2701 -. Caesennius (6) Lento,sen. 43,-41
2703,NUMI2703 -. (Numisius) (Nucula 1) Nucula,VIIvir agr. divid. 44,25
2705,ANON2705 -. - (not in RE) Cafo,VIIvir agr. divid.? 44,25
2706,LICI2706 -. Licinius (10),luperc.? 50 to after 44,25
2708,AQUI2708 M'. Aquillius (16) Crassus,pr. 43,-41
2709,CAEC2709 M. Caecilius (45) Cornutus,pr. 43,-43
2710,CEST2710 L. Cestius (4),pr. 43,25
2711,MARC2711 L. Marcius (48) L. f. C. n. Censorinus,cos. 39,0
2712,MINU2712 -. Minucius (9  cf. 50) Rufus,pr. 43,-43
2713,NORB2713 C. Norbanus (9a) C. f. Flaccus,cos. 38,0
2714,RUPI2714 P. Rupilius (10) Rex,pr.? 43,25
2715,VOLU2715 M. Volusius (4),aed. 43,25
2716,APPU2716 P. Appuleius (15),tr. pl. 43,25
2717,CORN2717 L. Cornificius (5) L. f.,cos. 35,25
2718,SALV2718 -. Salvius (6),tr. pl. 43,-43
2719,SERV2719 M. Servilius (21),tr. pl. 43,25
2720,SERV2720 P. Servilius (53) Casca Longus,tr. pl. 43,-42
2721,TITI2721 P. Titius (20),tr. pl. 43,25
2723,CASS2723 C. Cassius (80) Pol. Parmensis,q. 43,-30
2724,TITI2724 Sex. Titius (24  Extitius 1) Aem.,q. 43,25
2725,MANL2725 A. Manlius (72) Torquatus,q. 43,0
2726,AEMI2726 P. (or Paullus) Aemilius (not in RE) P. f. Lepidus,sen. 43,25
2727,LICI2727 P. Licinius (not in RE),proq. 43,25
2728,PATI2728 Q. Patiscus (1),sen. 44,-30
2729,SEST2729 L. Sestius (3) P. f. L. n. Quirinalis Alb-,cos. suff. 23,50
2730,CATI2730 C. Catius (13) Qui. Vestinus,tr. mil. 43,25
2731,HORA2731 Q. Horatius (10) Flaccus,tr. mil. 42,-8
2732,POPI2732 C. Popillius (16) Laenas,tr. mil. 43,25
2736,ANON2736 -. - (not in RE) Nerva,leg. env. 43,25
2737,VOLU2737 -. Volumnius (12) Flaccus,leg. env. 43,25
2739,CALP2739 L. Calpurnius (27) Bibulus,promag.? 32,-32
2740,CALP2740 L. Calpurnius (73a  Supb. 3.230) Piso,leg. lieut. 43,25
2741,CANI2741 P. Canidius (2) P. f.  Crassus,cos. suff. 40,-30
2742,CASS2742 L. Cassius (15) L. f. Longinus,sen. 43,-42
2743,DECI2743 P. Decius (10),tr. pl. before 44,25
2744,FLAV2744 C. Flavius (11) Hemicillus,leg. pro pr. 43-42,-42
2747,IUNI2747 M. Iunius (172) M. f. D. n. Silanus,proq. 32,0
2749,LOLL2749 M. Lollius (11) Paullinus,sen. 43,-2
2750,MARI2750 Sex. Marius (27),leg. lieut. 43,25
2751,PEDA2751 -. (Pedanius) (2) (P. f. P. n.) Aem. Costa,leg. lieut. 42,25
2752,PEDU2752 C. Peducaeus (1),leg. lieut. 43,-43
2754,PORC2754 M. Porcius (13) Pap. Cato,sen. 43,-42
2755,RUFR2755 -. Rufrenus (1),tr. pl. 42,25
2757,TITI2757 C. Titius (9),leg. lieut. 43,25
2758,VALE2758 M. Valerius (261) M. f. M. n. Messalla Corvinus,cos. suff. 31,13
2760,CLOD2760 C. Clodius (8),praef. 43,25
2761,FABI2761 -. Fabius (3  cf. 100),praef. 42,25
2762,MARC2762 L. Marcius (64) Figulus,praef. 43,25
2763,SEXT2763 L. Sextilius (24) Rufus,praef. 43,25
2765,VOLU2765 P. Volumnius (7) Eutrapelus,praef. 43,25
2766,ALFE2766 P. Alfenus (8) P. f.  Ani. Varus,cos. suff. 39,25
2767,COCC2767 C. Cocceius (3  Supb. 7.90) Balbus,cos. suff. 39,25
2768,VILL2768 -. Villius (4) L. f. Annalis,aed.? 42,-42
2769,CLOD2769 L.? Clodius (18) Bithynicus,tr. pl.? 42,-40
2770,HOST2770 -. Hostilius (7) Tullus,tr. pl. 42,25
2771,INST2771 M. Insteius (3),tr. pl. 42,25
2773,PLAE2773 L. Plaetorius (15) Cestianus,q.? 42,25
2774,CORN2774 Q. Cornucius (8),procos. 42,-46
2775,LAEL2775 D. Laelius (14  cf. 6) D. f. Balbus,q. pro pr. 42,-42
2776,LURI2776 M. Lurius (1),promag. 31,25
2777,LABI2777 Q. Labienus (5) T. f. Parthicus,sen. 43,-39
2778,ANTI2778 Pacuvius Antistius (35) Labeo,sen. 44,-42
2781,CORN2781 L.? Cornelius (219  cf. 217) Lentulus Cruscellio,pr.? after 39,25
2782,FANN2782 -. Fannius (1) (Caepio?),leg. lieut. 42,25
2783,MANL2783 T. Manlius (64) T. f. Ser. Torquatus Sergia(nus),leg. lieut.? before 41,25
2786,PAQU2786 Q. Paquius (2) Rufus,leg. lieut. 42,25
2788,SALV2788 Q. Salvidienus (4) Rufus Salvius,promag. 40,-40
2790,TURI2790 M. Turius (not in RE),leg. lieut. 40,25
2791,VENT2791 -. Ventidius (3),sen. 43,-42
2792,CLOD2792 C. Clodius (3),praef. 42,25
2794,ANON2794 -. - (not in RE) Helix,praef. 42,25
2795,PINA2795 L. Pinarius (24) Scarpus,leg. 31-30,25
2796,ANON2796 L. - (Quinctilius 8) Varus,officer - title not preserved 42,25
2797,ROSC2797 -. Roscius (2),praef. 42,-42
2799,FALC2799 C. (or P.) Falcidius (3),tr. pl. 41,25
2800,BARB2800 M. Barbatius (1) Pollio,pr. after 41,25
2801,DECI2801 -. Decidius (3) Saxa,q. 41,25
2802,GELL2802 L. Gellius (18) L. f. L. n. Poplicola,cos. 36,25
2803,PEDI2803 Q. Pedius (2),q. 41,25
2804,ATEI2804 -. Ateius (2),leg. lieut. 40,25
2806,COCC2806 M. Cocceius (13) Pap. Nerva,cos. 36,0
2807,FUFI2807 C. Fuficius (5) Fal. Fango,promag. 40,-40
2808,VIPS2808 M. Vipsanius (2) L. f. Agrippa,cos. 37,-12
2809,FERI2809 M. Feridius (1),tr. mil. 41,25
2810,DELL2810 Q. Dellius (1),leg. env. 31,25
2811,MANI2811 -. Manius (1  2),leg. env. 41,25
2813,CAEC2813 -. Caecina (4) Sab.,leg. env. 41,25
2814,CANI2814 C. Caninius (not in RE) Rebilus,leg. lieut. 41,25
2815,TISI2815 -. Tisienus (or Titisienus) (1) Gallus,sen. 43,25
2816,CORN2816 C. Cornelius (164) Cn. f. Gallus,praef. fabr.? 31,-26
2817,CURT2817 Q. Curtius (32) Salassus,praef. 41,-41
2819,CORN2819 L. Cornelius (69) L. f. Clu. Balbus,cos. suff. 40,-25
2821,CANI2821 L. Caninius (4) L. f. Pol. Gallus,cos. 37,25
2822,STAT2822 T. Statilius (34) T. f. Taurus,cos. suff. 37,0
2823,SEMP2823 L. Sempronius (26) L. f. L. n. Fal. Atratinus,cos. suff. 34,7
2829,IULI2829 C. Iulius (Helenus 8) Helenus,leg. lieut. 40,25
2830,LIVI2830 C. Livius (not in RE),leg. lieut.? 40,25
2831,POMP2831 Cn.? Pompeius (Menecrates 15) Cn. lib. Menecrates,leg. lieut.? 38,25
2832,POMP2832 Cn.? Pompeius (Menodorus 1) Cn. lib. Menodorus,leg. lieut.? 35,-35
2834,TITI2834 M. Titius (18) L. f.,cos. suff. 31,0
2835,SERV2835 P. Servilius (81  cf. 80) Rullus,praef. 40,25
2836,VELL2836 C. Velleius (2),praef. fabr. 40,-40
2840,SOSI2840 C. Sosius (2) C. f. T. n.,cos. 32,0
2841,POMP2841 -. Pompaedius (or Poppaedius)  (1) - f. Q. n. Ser. Silo,leg. lieut. 38,25
2843,IULI2843 C. Iulius (not in RE) Demetrius,praef. 39,25
2848,VIBI2848 -. Vibius (12) Maximus,q. desig. 39,25
2849,ATIU2849 M. Atius (not in RE) Balbus,promag. 38,25
2850,MAEC2850 C. Maecenas (6) Pom.,praef. urbi 31,-8
2852,NASI2852 Q. Nasidius (4),son of? L. Nasidius (3) (sen. 43),25
2853,POMP2853 Cn.? Pompeius (Apollophanes 10) Apollophanes,leg. lieut. 36,25
2854,POMP2854 -. Pompeius (Demochares 7) Demochares Papias,leg. lieut. 36,-36
2856,MACH2856 -. Machaeras (not in RE),praef. 38,25
2859,OPPI2859 M. Oppius (15) M. f.,aed. 37,-35
2860,LICI2860 M. Licinius (58) M. f. M. n. Crassus,promag. 37,-25
2861,FONT2861 C. Fonteius (20) C. f. Capito,cos. suff. 33,25
2863,COCC2863 L. Cocceius (12) Nerva,brother of? M. Cocceius (13) Pap.? Nerva (cos. 36),25
2865,MARC2865 -. Marcius (not in RE),cos. suff. 36,25
2867,CLAU2867 Ap. Claudius (298) C. f. Ap. n. Pulcher,cos. 38,0
2869,OPPI2869 M. Oppius (24) Capito,propr. praef. class. 36,25
2870,FLAV2870 -. Flavius (94) Gallus,tr. mil. 36,-36
2871,OFIL2871 -. Ofillius (Ofellius 2),tr. mil. 36,25
2872,CARI2872 P. (or T.) Carisius (1),officer (title not preserved) 36,25
2873,LAPR2873 Q. Lapronius (2),leg. lieut. 36,25
2874,OPPI2874 -. Oppius (34) Statianus,leg. lieut. 36,-36
2875,PLIN2875 L. Plinius (4) L. f. Rufus,pr. desig.? 35,25
2880,TITI2880 -. Titinius (4),leg. lieut. 36,25
2881,MARI2881 T. Marius (30) C. f. Ste. Siculus,tr. mil. after 36,25
2882,MIND2882 M. Mindius (5) M. f. Marcellus,praef. 36,25
2885,PEDU2885 T. Peducaeus (3  7a  Supb. 7.834),cos. suff. 35,25
2888,FUFI2888 -. Fufius (13) Geminus,promag. 34,25
2889,ANON2889 -. - (Hiero 19) Hiero,promag.? 35,25
